symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
20号胶连续,0.6832280651952783,0.366120218579235,0.5246741418872567,18,49
20号胶连续,0.5788911653318434,0.3888888888888889,0.4838900271103661,27,46
20号胶连续,0.5063180992736078,0.4406779661016949,0.47349803268765134,33,36
20号胶连续,0.45396558681918125,0.423728813559322,0.4388472001892516,35,40
20号胶连续,0.4116037219485496,0.4942528735632184,0.452928297755884,34,29
20号胶连续,0.30325397985026853,0.519774011299435,0.4115139955748518,44,25
20号胶连续,0.2896238955352256,0.5459770114942528,0.4178004535147392,47,25
20号胶连续,0.29322073657049025,0.5172413793103449,0.4052310579404176,44,26
20号胶连续,0.2628357998664106,0.5084745762711864,0.3856551880687985,50,29
20号胶连续,0.18095490314769977,0.4632768361581921,0.3221158696529459,58,36
20号胶连续,0.2145593869731801,0.4080459770114942,0.3113026819923371,53,47
20号胶连续,0.1420752208929549,0.35632183908045983,0.24919852998670738,57,48
20号胶连续,0.18666289379362386,0.28654970760233917,0.2366063006979815,52,52
20号胶连续,0.1262834505618886,0.28654970760233917,0.2064165790821139,55,52
20号胶连续,0.12555879672149398,0.3220338983050848,0.22379634751328936,57,51
20号胶连续,0.07694112127609663,0.3448275862068966,0.2108843537414966,58,46
20号胶连续,0.11187916026625705,0.31578947368421056,0.2138343169752338,57,47
20号胶连续,0.0899830220713073,0.3333333333333333,0.21165817770232032,57,44
20号胶连续,0.09156306200641177,0.3333333333333333,0.21244819766987255,58,46
20号胶连续,0.1273627418299443,0.3390804597701149,0.23322160080002963,58,45
20号胶连续,0.2517584283288868,0.43274853801169594,0.34225348317029136,48,36
20号胶连续,0.39924499164709576,0.5611111111111111,0.4801780513791034,37,23
20号胶连续,0.34164157466265205,0.5535714285714285,0.4476065016170403,38,22
20号胶连续,0.346412007029067,0.5,0.4232060035145335,41,30
20号胶连续,0.4815129220901717,0.6491228070175438,0.5653178645538577,29,14
20号胶连续,0.5505514315449641,0.6214689265536724,0.5860101790493182,26,20
20号胶连续,0.524159331004029,0.5804597701149425,0.5523095505594857,30,25
20号胶连续,0.6356984415060639,0.5977011494252874,0.6166997954656757,18,18
20号胶连续,0.6063599063339794,0.7183908045977011,0.6623753554658403,19,6
20号胶连续,0.5243204857922129,0.7457627118644069,0.6350415988283099,29,5
20号胶连续,0.520253836561848,0.7126436781609197,0.6164487573613838,31,7
20号胶连续,0.5356425336060784,0.6497175141242938,0.5926800238651861,32,15
20号胶连续,0.36383319765661964,0.6836158192090395,0.5237245084328296,46,9
20号胶连续,0.23528031902416138,0.7298850574712644,0.4825826882477129,53,7
20号胶连续,0.2098425115374268,0.7833333333333333,0.4965879224353801,54,5
20号胶连续,0.25117902282588195,0.8245614035087719,0.537870213167327,51,3
20号胶连续,0.28614305891848263,0.7344632768361582,0.5103031678773204,48,6
20号胶连续,0.3689272442189217,0.7298850574712644,0.549406150845093,40,7
20号胶连续,0.23389117956180774,0.7602339181286549,0.4970625488452313,49,6
20号胶连续,0.14103403006695722,0.7011494252873564,0.4210917276771568,54,11
20号胶连续,0.14300529649246269,0.7298850574712644,0.4364451769818636,52,9
20号胶连续,0.20306513409961688,0.9195402298850576,0.5613026819923372,52,1
20号胶连续,0.34834623504574247,0.9195402298850576,0.6339432324654,42,1
20号胶连续,0.3963537876950441,0.9415204678362573,0.6689371277656507,39,2
20号胶连续,0.42804592125474983,0.9181286549707602,0.673087288112755,36,2
20号胶连续,0.22444552240817095,0.9181286549707601,0.5712870886894655,52,1
20号胶连续,0.34265771956773655,0.8654970760233919,0.6040773977955642,45,2
20号胶连续,0.4942867922494408,0.8128654970760234,0.6535761446627321,32,2
20号胶连续,0.5497076023391814,0.7485380116959064,0.6491228070175439,29,7
20号胶连续,0.5185948742824804,0.7602339181286549,0.6394143962055676,29,7
20号胶连续,0.4442827498854664,0.7777777777777777,0.6110302638316221,38,8
20号胶连续,0.3765327296736465,0.7836257309941521,0.5800792303338993,44,8
20号胶连续,0.30739483116393135,0.8421052631578947,0.574750047160913,48,4
20号胶连续,0.34346619236262704,0.8304093567251462,0.5869377745438866,49,2
20号胶连续,0.4507370576980085,0.8888888888888888,0.6698129732934487,37,1
20号胶连续,0.5773708464710162,0.7368421052631579,0.657106475867087,21,8
20号胶连续,0.5477537930848628,0.6842105263157895,0.6159821597003261,26,14
20号胶连续,0.7430480964315551,0.7309941520467836,0.7370211242391693,7,9
20号胶连续,0.8487886382623224,0.6842105263157894,0.7664995822890559,4,9
20号胶连续,0.9271989497553408,0.5146198830409356,0.7209094163981382,1,25
20号胶连续,0.9517842224609142,0.49707602339181284,0.7244301229263636,2,26
20号胶连续,0.9504714166368302,0.4619883040935672,0.7062298603651987,2,34
20号胶连续,0.9035684449218285,0.40350877192982454,0.6535386084258266,3,43
20号胶连续,0.8976011457214464,0.38011695906432746,0.638859052392887,3,43
